FILE_ID,TRACK_ID,TIME,SIGNAL,NEXT_SIGNAL,TIME_TO_NEXT_SIGNAL,SEGMENT,SPEED_MPS,LEAD_VEHICLE,RELEV_VEHICLE,PEDESTRIAN,VEH_INH_LOW,VEH_INH_HIGH,EXC_LOW,EXC_HIGH,PED_INH_LOW,PED_INH_HIGH,RULE_LOW,RULE_HIGH
769,155,159.159,G,Y,10-30,ln_e_-2,MEDIUM,N,Y,N,1,0,0,1,0,0,0,0
769,164,158.992167,G,Y,10-30,ln_w_1,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,159,158.992167,G,Y,10-30,l_e_w_l,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,161,158.992167,G,Y,10-30,ln_e_3,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,164,159.993167,G,Y,10-30,ln_w_1,MEDIUM,N,Y,N,1,0.081816158,0,0.91818384,0,0,0,0
769,159,159.993167,G,Y,10-30,l_e_w_l,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,161,159.993167,G,Y,10-30,ln_e_3,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,164,160.994167,G,Y,10-30,ln_w_1,MEDIUM,N,Y,N,1,0.099629122,0,0.90037088,0,0,0,0
769,159,160.994167,G,Y,10-30,l_e_w_l,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,161,160.994167,G,Y,10-30,ln_e_3,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,164,161.995167,G,Y,10-30,ln_w_1,MEDIUM,N,Y,N,1,0.13396283,0,0.86603717,0,0,0,0
769,161,161.995167,G,Y,10-30,l_e_w_r,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,168,161.995167,G,Y,10-30,ln_e_3,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,164,162.996167,G,Y,10-30,ln_w_1,MEDIUM,N,Y,N,1,0.14530322,0,0.85469678,0,0,0,0
769,161,162.996167,G,Y,10-30,l_e_w_r,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,168,162.996167,G,Y,10-30,ln_e_3,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,164,163.997167,G,Y,LT 10,prep-turn_w,SLOW,N,Y,N,1,0.15263855,0,0.84736145,0,0,0,0
769,161,163.997167,G,Y,LT 10,l_e_w_r,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,168,163.997167,G,Y,LT 10,ln_e_3,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,164,164.998167,G,Y,LT 10,prep-turn_w,SLOW,N,Y,N,1,0.76799518,0,0.23200482,0,0,0,0
769,168,164.998167,G,Y,LT 10,ln_e_3,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,164,165.999167,G,Y,LT 10,prep-turn_w,SLOW,N,Y,N,0,0,0,0,0,0,1,1
769,168,165.999167,G,Y,LT 10,ln_e_3,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,164,167.000167,G,Y,LT 10,prep-turn_w,SLOW,N,Y,N,0,0,0,0,0,0,1,1
769,168,167.000167,G,Y,LT 10,ln_e_3,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,164,168.001167,G,Y,LT 10,exec-turn_w,SLOW,N,Y,N,0,0,0,0,0,0,1,1
769,168,168.001167,G,Y,LT 10,l_e_w_r,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,164,169.002167,G,Y,LT 10,exec-turn_w,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,168,169.002167,G,Y,LT 10,l_e_w_r,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,165,159.6595,G,Y,10-30,ln_w_4,MEDIUM,N,Y,Y,1,1,0,0,0,0,0,0
769,132,159.6595,G,Y,10-30,exec-turn_e,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,165,160.6605,G,Y,10-30,ln_w_4,MEDIUM,N,Y,Y,0,0.9470251,0,0.052974902,1,0,0,0
769,132,160.6605,G,Y,10-30,ln_s_-1,MEDIUM,N,Y,N,1,0,0,1,0,0,0,0
769,175,177.6775,R,G,10-30,ln_s_4,MEDIUM,N,Y,N,,,,,,,,
769,160,177.6775,G,R,10-30,ln_n_1,NEAR STATIONARY,N,Y,N,0,0,0,0,0,0,1,1
769,176,177.6775,G,R,10-30,ln_n_1,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,175,178.6785,R,G,10-30,ln_s_4,MEDIUM,N,Y,N,,,,,,,,
769,160,178.6785,G,R,10-30,ln_n_1,SLOW,N,Y,N,0,0,0,0,0,0,1,1
769,176,178.6785,G,R,10-30,ln_n_1,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,175,179.6795,R,G,LT 10,ln_s_4,SLOW,N,Y,N,,,,,,,,
769,160,179.6795,G,R,LT 10,ln_n_1,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,175,180.6805,R,G,LT 10,ln_s_4,SLOW,N,Y,N,,,,,,,,
769,160,180.6805,G,R,LT 10,prep-turn_n,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,175,183.6835,R,G,LT 10,rt_prep-turn_s,NEAR STATIONARY,N,Y,N,,,,,,,,
769,160,183.6835,G,R,LT 10,exec-turn_n,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,175,184.6845,R,G,LT 10,rt_prep-turn_s,NEAR STATIONARY,N,Y,N,,,,,,,,
769,160,184.6845,G,R,LT 10,exec-turn_n,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,175,185.6855,R,G,LT 10,rt_prep-turn_s,NEAR STATIONARY,N,Y,N,,,,,,,,
769,176,185.6855,G,R,LT 10,exec-turn_n,MEDIUM,Y,Y,N,,,,,,,,
769,175,186.6865,R,G,LT 10,rt_prep-turn_s,NEAR STATIONARY,N,Y,N,,,,,,,,
769,160,186.6865,G,R,LT 10,ln_e_-1,MEDIUM,N,Y,N,0,0,1,1,0,0,0,0
769,176,186.6865,G,R,LT 10,exec-turn_n,MEDIUM,Y,Y,N,,,,,,,,
769,178,186.6865,G,R,LT 10,ln_n_1,MEDIUM,N,Y,N,0,0,1,1,0,0,0,0
769,175,187.6875,R,G,LT 10,rt_prep-turn_s,NEAR STATIONARY,N,Y,N,,,,,,,,
769,176,187.6875,G,R,LT 10,ln_e_-1,MEDIUM,Y,Y,N,0,0,1,1,0,0,0,0
769,178,187.6875,G,R,LT 10,prep-turn_n,MEDIUM,N,Y,N,,,,,,,,
769,175,188.6885,R,G,LT 10,rt_prep-turn_s,NEAR STATIONARY,N,Y,N,,,,,,,,
769,176,188.6885,G,R,LT 10,ln_e_-1,MEDIUM,N,Y,N,0,0,1,1,0,0,0,0
769,178,188.6885,G,R,LT 10,exec-turn_n,MEDIUM,Y,Y,N,,,,,,,,
769,179,188.6885,G,R,LT 10,ln_n_1,MEDIUM,N,Y,N,0,0.24654898,1,0.75345102,0,0,0,0
769,176,181.514667,G,R,LT 10,ln_n_1,MEDIUM,Y,N,N,0,0,0,0,0,0,1,1
769,160,181.514667,G,R,LT 10,prep-turn_n,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,176,183.516667,G,R,LT 10,prep-turn_n,MEDIUM,Y,N,N,0,0,0,0,0,0,1,1
769,160,183.516667,G,R,LT 10,exec-turn_n,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,176,184.517667,G,R,LT 10,exec-turn_n,MEDIUM,Y,N,N,,,,,,,,
769,160,184.517667,G,R,LT 10,exec-turn_n,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,176,185.518667,G,R,LT 10,exec-turn_n,MEDIUM,Y,N,N,1,0.99065434,0,0.0093456608,0,0,0,0
769,160,185.518667,G,R,LT 10,ln_e_-1,MEDIUM,N,Y,N,1,0,0,1,0,0,0,0
769,176,186.519667,G,R,LT 10,exec-turn_n,MEDIUM,Y,N,N,,,,,,,,
769,160,186.519667,G,R,LT 10,ln_e_-1,MEDIUM,N,Y,N,0,0,1,1,0,0,0,0
769,177,183.516667,G,Y,GT 30,ln_s_1,MEDIUM,Y,N,Y,0,0,0,0,1,1,0,0
769,149,183.516667,G,Y,GT 30,prep-turn_s,MEDIUM,Y,Y,Y,0,0,0,1,1,0,0,0
769,177,184.517667,G,Y,GT 30,prep-turn_s,MEDIUM,Y,N,Y,0,0,0,1,1,0,0,0
769,149,184.517667,G,Y,GT 30,exec-turn_s,MEDIUM,Y,Y,Y,0,0,0,0,1,1,0,0
769,177,185.518667,G,Y,GT 30,prep-turn_s,MEDIUM,Y,N,Y,0,0,0,1,1,0,0,0
769,149,185.518667,G,Y,GT 30,exec-turn_s,MEDIUM,Y,Y,Y,0,0,0,0,1,1,0,0
769,178,188.521667,G,R,LT 10,exec-turn_n,MEDIUM,Y,N,N,1,1,0,0,0,0,0,0
769,176,188.521667,G,R,LT 10,ln_e_-1,MEDIUM,N,Y,N,1,0,0,1,0,0,0,0
769,179,187.854333,G,R,LT 10,ln_n_1,MEDIUM,Y,N,N,0,0,0,0,0,0,1,1
769,178,187.854333,G,R,LT 10,prep-turn_n,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,179,189.856333,R,G,LT 10,exec-turn_n,MEDIUM,Y,N,N,1,1,0,0,0,0,0,0
769,178,189.856333,R,G,LT 10,exec-turn_n,MEDIUM,Y,Y,N,1,0,0,1,0,0,0,0
769,179,190.857333,R,G,LT 10,exec-turn_n,MEDIUM,Y,N,N,1,0.99731039,0,0.0026896142,0,0,0,0
769,178,190.857333,R,G,LT 10,exec-turn_n,MEDIUM,N,Y,N,1,0,0,1,0,0,0,0
769,179,191.858333,R,G,LT 10,exec-turn_n,MEDIUM,Y,N,N,1,1,0,0,0,0,0,0
769,178,191.858333,R,G,LT 10,ln_e_-1,MEDIUM,N,Y,N,1,0,0,1,0,0,0,0
769,179,192.859333,R,G,LT 10,ln_e_-1,MEDIUM,Y,N,N,1,0,0,1,0,0,0,0
769,178,192.859333,R,G,LT 10,ln_e_-1,MEDIUM,N,Y,N,1,0,0,1,0,0,0,0
769,202,207.874333,R,G,10-30,ln_w_4,MEDIUM,N,Y,Y,0,0,0,0,1,1,0,0
769,191,207.874333,G,Y,10-30,l_n_s_l,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,192,207.874333,G,Y,10-30,l_n_s_r,MEDIUM,Y,Y,N,0,0,0,0,0,0,1,1
769,195,207.874333,G,Y,10-30,l_n_s_l,MEDIUM,Y,Y,N,0,0,0,0,0,0,1,1
769,198,207.874333,G,Y,10-30,l_n_s_r,MEDIUM,Y,Y,N,0,0,0,0,0,0,1,1
769,202,208.875333,R,G,10-30,ln_w_4,MEDIUM,N,Y,Y,0,0,0,0,0,0,1,1
769,192,208.875333,G,Y,10-30,l_n_s_r,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,195,208.875333,G,Y,10-30,l_n_s_l,MEDIUM,Y,Y,N,0,0,0,0,0,0,1,1
769,198,208.875333,G,Y,10-30,l_n_s_r,MEDIUM,Y,Y,N,0,0,0,0,0,0,1,1
769,202,209.876333,R,G,10-30,ln_w_4,MEDIUM,N,Y,Y,0,0,0,0,0,0,1,1
769,195,209.876333,G,Y,10-30,l_n_s_l,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,198,209.876333,G,Y,10-30,l_n_s_r,MEDIUM,Y,Y,N,0,0,0,0,0,0,1,1
769,209,209.876333,G,Y,10-30,ln_n_3,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,202,210.877333,R,G,10-30,ln_w_4,MEDIUM,N,Y,Y,0,1,0,0,1,0,0,0
769,195,210.877333,G,Y,10-30,ln_s_-1,MEDIUM,N,Y,N,0,1,1,0,0,0,0,0
769,198,210.877333,G,Y,10-30,l_n_s_r,MEDIUM,N,Y,N,0.15546885,1,0.84453115,0,0,0,0,0
769,209,210.877333,G,Y,10-30,ln_n_3,MEDIUM,N,Y,N,0,1,1,0,0,0,0,0
769,202,211.878333,R,G,10-30,ln_w_4,MEDIUM,N,Y,Y,0,0,0,0,1,1,0,0
769,198,211.878333,G,Y,10-30,ln_s_-2,MEDIUM,N,Y,N,0,0,1,1,0,0,0,0
769,209,211.878333,G,Y,10-30,ln_n_3,MEDIUM,N,Y,N,,,,,,,,
769,202,212.879333,R,G,10-30,ln_w_4,MEDIUM,N,Y,Y,0,0,0,0,0,0,1,1
769,209,212.879333,G,Y,10-30,l_n_s_r,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,202,213.880333,R,G,10-30,ln_w_4,SLOW,N,Y,Y,0,0,0,0,0,0,1,1
769,209,213.880333,G,Y,10-30,l_n_s_r,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,202,214.881333,R,G,10-30,ln_w_4,SLOW,N,Y,Y,0,0,0,0,0,0,1,1
769,209,214.881333,G,Y,10-30,l_n_s_r,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,202,215.882333,R,G,10-30,rt_prep-turn_w,SLOW,N,Y,Y,0,0.98833126,0,0.011668742,1,0,0,0
769,209,215.882333,G,Y,10-30,ln_s_-2,MEDIUM,N,Y,N,0,0,1,1,0,0,0,0
769,215,215.882333,G,Y,10-30,ln_n_2,MEDIUM,N,Y,N,0,0,1,1,0,0,0,0
769,202,216.883333,R,G,10-30,rt_prep-turn_w,SLOW,N,Y,Y,0,0,0,0,0,0,1,1
769,215,216.883333,G,Y,10-30,ln_n_2,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,202,217.884333,R,G,10-30,rt_prep-turn_w,SLOW,N,Y,Y,0,0,0,0,0,0,1,1
769,215,217.884333,G,Y,10-30,ln_n_2,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,202,218.885333,R,G,10-30,rt_prep-turn_w,SLOW,N,Y,Y,0,0.0356624,0,0.9643376,1,0,0,0
769,215,218.885333,G,Y,LT 10,l_n_s_l,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,202,219.886333,R,G,10-30,rt_prep-turn_w,SLOW,N,Y,Y,0,0,0,0,1,1,0,0
769,215,219.886333,G,Y,LT 10,l_n_s_l,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,202,220.887333,R,G,10-30,rt_exec-turn_w,MEDIUM,N,Y,Y,0,0,0,0,1,1,0,0
769,215,220.887333,G,Y,LT 10,l_n_s_l,HIGH,N,Y,N,0,0,1,1,0,0,0,0
769,202,221.888333,R,G,10-30,rt_exec-turn_w,MEDIUM,N,Y,Y,0,0,0,0,1,1,0,0
769,215,221.888333,G,Y,LT 10,ln_s_-1,MEDIUM,N,Y,N,0,0,1,1,0,0,0,0
769,218,220.553667,G,Y,LT 10,exec-turn_n,SLOW,Y,N,N,0,0,1,1,0,0,0,0
769,194,220.553667,G,Y,LT 10,exec-turn_n,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,218,221.554667,G,Y,LT 10,exec-turn_n,SLOW,Y,N,N,,,,,,,,
769,194,221.554667,G,Y,LT 10,exec-turn_n,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,218,222.555667,G,Y,LT 10,exec-turn_n,SLOW,Y,N,N,1,0,0,1,0,0,0,0
769,194,222.555667,G,Y,LT 10,ln_e_-1,MEDIUM,N,Y,N,1,0,0,1,0,0,0,0
769,218,223.556667,G,Y,LT 10,exec-turn_n,MEDIUM,Y,N,N,1,1,0,0,0,0,0,0
769,194,223.556667,G,Y,LT 10,ln_e_-1,MEDIUM,N,Y,N,1,0,0,1,0,0,0,0
769,219,220.553667,G,Y,LT 10,ln_s_4,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,194,220.553667,G,Y,LT 10,exec-turn_n,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,218,220.553667,G,Y,LT 10,exec-turn_n,SLOW,Y,Y,N,0,0,1,1,0,0,0,0
769,220,220.553667,G,Y,LT 10,ln_n_1,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,219,221.554667,G,Y,LT 10,ln_s_4,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,194,221.554667,G,Y,LT 10,exec-turn_n,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,218,221.554667,G,Y,LT 10,exec-turn_n,SLOW,Y,Y,N,,,,,,,,
769,220,221.554667,G,Y,LT 10,ln_n_1,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,219,222.555667,G,Y,LT 10,rt_prep-turn_s,MEDIUM,N,Y,N,,,,,,,,
769,194,222.555667,G,Y,LT 10,ln_e_-1,MEDIUM,N,Y,N,0,1,1,0,0,0,0,0
769,218,222.555667,G,Y,LT 10,exec-turn_n,SLOW,Y,Y,N,0,0.20420826,1,0.79579174,0,0,0,0
769,220,222.555667,G,Y,LT 10,ln_n_1,MEDIUM,N,Y,N,,,,,,,,
769,219,223.556667,G,Y,LT 10,rt_prep-turn_s,MEDIUM,N,Y,N,0,0,1,1,0,0,0,0
769,194,223.556667,G,Y,LT 10,ln_e_-1,MEDIUM,N,Y,N,0,0,1,1,0,0,0,0
769,218,223.556667,G,Y,LT 10,exec-turn_n,MEDIUM,Y,Y,N,0,0,1,1,0,0,0,0
769,220,223.556667,G,Y,LT 10,prep-turn_n,MEDIUM,Y,Y,N,,,,,,,,
769,219,224.557667,G,Y,LT 10,rt_exec-turn_s,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,218,224.557667,G,Y,LT 10,exec-turn_n,MEDIUM,Y,Y,N,,,,,,,,
769,220,224.557667,G,Y,LT 10,prep-turn_n,MEDIUM,Y,Y,N,0,0,0,0,0,0,1,1
769,220,223.890333,G,Y,LT 10,prep-turn_n,MEDIUM,Y,N,N,0,0,0,0,0,0,1,1
769,218,223.890333,G,Y,LT 10,exec-turn_n,MEDIUM,Y,Y,N,0,0,1,1,0,0,0,0
769,220,224.891333,G,Y,LT 10,exec-turn_n,MEDIUM,Y,N,N,0,0,0,0,0,0,1,1
769,218,224.891333,G,Y,LT 10,exec-turn_n,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,220,225.892333,G,Y,LT 10,exec-turn_n,MEDIUM,Y,N,N,0,0,0,0,0,0,1,1
769,218,225.892333,G,Y,LT 10,exec-turn_n,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,220,226.893333,G,Y,LT 10,exec-turn_n,SLOW,Y,N,N,0,0,0,0,0,0,1,1
769,218,226.893333,G,Y,LT 10,exec-turn_n,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,220,227.894333,G,Y,LT 10,exec-turn_n,SLOW,Y,N,N,,,,,,,,
769,218,227.894333,G,Y,LT 10,ln_e_-1,MEDIUM,N,Y,N,0,0,1,1,0,0,0,0
769,220,228.895333,Y,R,LT 10,exec-turn_n,SLOW,Y,N,N,1,1,0,0,0,0,0,0
769,218,228.895333,Y,R,LT 10,ln_e_-1,HIGH,N,Y,N,1,0,0,1,0,0,0,0
769,221,232.565667,G,Y,GT 30,rt_prep-turn_w,NEAR STATIONARY,N,Y,N,0,0,0,0,0,0,1,1
769,214,232.565667,G,Y,GT 30,ln_e_1,NEAR STATIONARY,N,Y,N,0,0,0,0,0,0,1,1
769,221,233.566667,G,Y,GT 30,rt_prep-turn_w,SLOW,N,Y,N,0,0,0,0,0,0,1,1
769,214,233.566667,G,Y,GT 30,ln_e_1,SLOW,N,Y,N,0,0,0,0,0,0,1,1
769,221,234.567667,G,Y,GT 30,rt_prep-turn_w,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,214,234.567667,G,Y,GT 30,ln_e_1,SLOW,N,Y,N,0,0,0,0,0,0,1,1
769,221,235.568667,G,Y,GT 30,rt_exec-turn_w,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,214,235.568667,G,Y,GT 30,ln_e_1,SLOW,N,Y,N,,,,,,,,
769,221,236.569667,G,Y,GT 30,rt_exec-turn_w,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,214,236.569667,G,Y,GT 30,ln_e_1,SLOW,N,Y,N,,,,,,,,
769,224,225.391833,R,G,LT 10,ln_w_4,MEDIUM,Y,N,N,0,0,0,0,0,0,1,1
769,221,225.391833,R,G,LT 10,ln_w_4,MEDIUM,N,Y,N,1,0,0,1,0,0,0,0
769,224,226.392833,R,G,LT 10,ln_w_4,MEDIUM,Y,N,N,0,0,0,0,0,0,1,1
769,221,226.392833,R,G,LT 10,ln_w_4,MEDIUM,N,Y,N,1,0.11225295,0,0.88774705,0,0,0,0
769,224,227.393833,R,G,LT 10,ln_w_4,MEDIUM,Y,N,N,0,0,0,0,0,0,1,1
769,221,227.393833,R,G,LT 10,ln_w_4,MEDIUM,N,Y,N,1,0.065177042,0,0.93482296,0,0,0,0
769,224,228.394833,R,G,LT 10,ln_w_4,MEDIUM,Y,N,N,0,0,0,0,0,0,1,1
769,221,228.394833,R,G,LT 10,ln_w_4,SLOW,N,Y,N,1,0.10493306,0,0.89506694,0,0,0,0
769,224,229.395833,R,G,LT 10,ln_w_4,MEDIUM,Y,N,N,0,0,0,0,0,0,1,1
769,221,229.395833,R,G,LT 10,ln_w_4,SLOW,N,Y,N,1,0.10625752,0,0.89374248,0,0,0,0
769,224,230.396833,R,G,LT 10,ln_w_4,SLOW,Y,N,N,0,0,0,0,0,0,1,1
769,221,230.396833,R,G,LT 10,ln_w_4,SLOW,N,Y,N,1,0.055793283,0,0.94420672,0,0,0,0
769,224,231.397833,R,G,LT 10,ln_w_4,SLOW,Y,N,N,0,0,0,0,0,0,1,1
769,221,231.397833,R,G,LT 10,rt_prep-turn_w,SLOW,N,Y,N,1,0.16407169,0,0.83592831,0,0,0,0
769,224,232.398833,R,G,LT 10,ln_w_4,SLOW,Y,N,N,0,0,0,0,0,0,1,1
769,221,232.398833,R,G,LT 10,rt_prep-turn_w,NEAR STATIONARY,N,Y,N,1,0.17274642,0,0.82725358,0,0,0,0
769,224,233.399833,G,Y,GT 30,ln_w_4,SLOW,Y,N,N,,,,,,,,
769,221,233.399833,G,Y,GT 30,rt_prep-turn_w,SLOW,N,Y,N,0,0,0,0,0,0,1,1
769,224,234.400833,G,Y,GT 30,ln_w_4,SLOW,Y,N,N,,,,,,,,
769,221,234.400833,G,Y,GT 30,rt_prep-turn_w,SLOW,N,Y,N,0,0,0,0,0,0,1,1
769,224,235.401833,G,Y,GT 30,ln_w_4,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,214,235.401833,G,Y,GT 30,ln_e_1,SLOW,N,Y,N,0,0,0,0,0,0,1,1
769,224,236.402833,G,Y,GT 30,rt_prep-turn_w,MEDIUM,Y,Y,N,0,0,1,1,0,0,0,0
769,214,236.402833,G,Y,GT 30,ln_e_1,SLOW,N,Y,N,,,,,,,,
769,221,236.402833,G,Y,GT 30,rt_exec-turn_w,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,224,238.404833,G,Y,GT 30,rt_exec-turn_w,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,214,238.404833,G,Y,GT 30,prep-turn_e,SLOW,N,Y,N,,,,,,,,
769,225,226.392833,G,Y,LT 10,ln_s_4,MEDIUM,N,Y,N,,,,,,,,
769,218,226.392833,G,Y,LT 10,exec-turn_n,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,220,226.392833,G,Y,LT 10,exec-turn_n,SLOW,Y,Y,N,0,0,0,0,0,0,1,1
769,225,228.394833,G,Y,LT 10,rt_prep-turn_s,MEDIUM,N,Y,N,1,0.41896846,0,0.58103154,0,0,0,0
769,218,228.394833,G,Y,LT 10,ln_e_-1,HIGH,N,Y,N,0,0,1,1,0,0,0,0
769,220,228.394833,G,Y,LT 10,exec-turn_n,SLOW,Y,Y,N,1,0.3968319,0,0.6031681,0,0,0,0
769,225,230.396833,Y,R,LT 10,rt_exec-turn_s,MEDIUM,N,Y,N,0.12636423,1,0.87363577,0,0,0,0,0
769,220,230.396833,Y,R,LT 10,exec-turn_n,SLOW,N,Y,N,0,0,0,0,0,0,1,1
769,233,241.074167,R,G,GT 30,ln_s_4,SLOW,N,Y,N,0,0,0,0,0,0,1,1
769,199,241.074167,G,Y,10-30,l_w_e_l,MEDIUM,Y,Y,N,0,0,0,0,0,0,1,1
769,210,241.074167,G,Y,10-30,l_w_e_r,MEDIUM,Y,Y,N,0,0,0,0,0,0,1,1
769,216,241.074167,G,Y,10-30,ln_w_3,MEDIUM,Y,Y,N,0,0,0,0,0,0,1,1
769,223,241.074167,G,Y,10-30,l_w_e_l,MEDIUM,Y,Y,N,0,0,0,0,0,0,1,1
769,233,242.075167,R,G,GT 30,ln_s_4,SLOW,N,Y,N,,,,,,,,
769,210,242.075167,G,Y,10-30,l_w_e_r,MEDIUM,Y,Y,N,0,0,0,0,0,0,1,1
769,216,242.075167,G,Y,10-30,ln_w_3,MEDIUM,Y,Y,N,0,0,0,0,0,0,1,1
769,223,242.075167,G,Y,10-30,l_w_e_l,MEDIUM,Y,Y,N,0,0,0,0,0,0,1,1
769,233,243.076167,R,G,GT 30,ln_s_4,SLOW,N,Y,N,,,,,,,,
769,210,243.076167,G,Y,10-30,l_w_e_r,MEDIUM,Y,Y,N,0,0,0,0,0,0,1,1
769,216,243.076167,G,Y,10-30,l_w_e_r,MEDIUM,Y,Y,N,0,0,0,0,0,0,1,1
769,223,243.076167,G,Y,10-30,l_w_e_l,MEDIUM,Y,Y,N,0,0,0,0,0,0,1,1
769,236,243.076167,G,Y,10-30,ln_w_3,MEDIUM,Y,Y,N,0,0,0,0,0,0,1,1
769,233,244.077167,R,G,10-30,ln_s_4,SLOW,N,Y,N,,,,,,,,
769,210,244.077167,G,Y,10-30,l_w_e_r,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,216,244.077167,G,Y,10-30,l_w_e_r,MEDIUM,Y,Y,N,0,0,0,0,0,0,1,1
769,223,244.077167,G,Y,10-30,l_w_e_l,MEDIUM,Y,Y,N,0,0,0,0,0,0,1,1
769,228,244.077167,G,Y,10-30,l_w_e_l,MEDIUM,Y,Y,N,0,0,0,0,0,0,1,1
769,236,244.077167,G,Y,10-30,ln_w_3,MEDIUM,Y,Y,N,0,0,0,0,0,0,1,1
769,233,245.078167,R,G,10-30,ln_s_4,NEAR STATIONARY,N,Y,N,,,,,,,,
769,216,245.078167,G,Y,10-30,l_w_e_r,MEDIUM,Y,Y,N,0,0,0,0,0,0,1,1
769,228,245.078167,G,Y,10-30,l_w_e_l,MEDIUM,Y,Y,N,0,0,0,0,0,0,1,1
769,231,245.078167,G,Y,10-30,l_w_e_l,MEDIUM,Y,Y,N,0,0,0,0,0,0,1,1
769,236,245.078167,G,Y,10-30,ln_w_3,MEDIUM,Y,Y,N,0,0,0,0,0,0,1,1
769,233,246.079167,R,G,10-30,ln_s_4,NEAR STATIONARY,N,Y,N,,,,,,,,
769,216,246.079167,G,Y,10-30,l_w_e_r,MEDIUM,Y,Y,N,0,0,0,0,0,0,1,1
769,228,246.079167,G,Y,10-30,l_w_e_l,MEDIUM,Y,Y,N,0,0,0,0,0,0,1,1
769,231,246.079167,G,Y,10-30,l_w_e_l,MEDIUM,Y,Y,N,0,0,0,0,0,0,1,1
769,236,246.079167,G,Y,10-30,l_w_e_r,MEDIUM,Y,Y,N,0,0,0,0,0,0,1,1
769,241,246.079167,G,Y,10-30,ln_w_3,MEDIUM,Y,Y,N,0,0,0,0,0,0,1,1
769,233,247.080167,R,G,10-30,ln_s_4,NEAR STATIONARY,N,Y,N,1,0.31513293,0,0.68486707,0,0,0,0
769,231,247.080167,G,Y,10-30,l_w_e_l,MEDIUM,Y,Y,N,0,0,0,0,0,0,1,1
